name,Num_EV,TripEnergy,Demand,RES,SolarCapacity,BuyPowerEnergy,ContractPower,Cost,EnergyCost,ContractCost,Is_opt_capacity,TripType,ChargeType,ControlRatio
B11004024,5,5014.841269841269,72762.0,37858.63636363635,27.27272727272727,41798.91448773411,29.0,193.3905540894655,66.87826318037457,58.60320000000001,True,Office,V2B,1
B11004026,5,5014.841269841269,3482467.0,980104.2105263161,705.2631578947369,2603578.175179645,717.7894736842105,6887.576153971643,4165.725080287432,1450.508968421053,True,Office,V2B,1
B11004027,5,5014.841269841269,539618.0,143657.38372093023,103.48837209302326,406353.38249641965,97.0,1049.374872459388,650.1654119942715,196.01760000000004,True,Office,V2B,1
B11004028,5,5014.841269841269,311995.0,107967.2222222222,77.77777777777777,213994.07746031482,74.0,649.4852794920594,342.3905239365037,149.53920000000002,True,Office,V2B,1
B11004029,5,5014.841269841269,289455.0,135952.8350515464,97.93814432989691,176032.28829160696,104.10309278350515,685.3633973490455,281.6516612665712,210.37152989690725,True,Office,V2B,1
B11004031,5,5014.841269841269,153082.0,64068.46153846153,46.15384615384615,97539.8920757037,61.0,380.7557042442029,156.06382732112593,123.26880000000003,True,Office,V2B,1
B11004033,5,5014.841269841269,396948.0,136939.1216216216,98.64864864864865,271326.5096718194,92.06756756756756,814.773907366803,434.12241547491107,186.05014054054058,True,Office,V2B,1
B11004034,5,5014.841269841269,396948.0,143118.35820895524,102.98507462686567,266269.1394264098,79.7910447761194,789.5708738285243,426.03062308225566,161.24174328358214,True,Office,V2B,1
B11004035,5,5014.841269841269,541318.0,156561.13924050637,112.65822784810126,395561.96244011354,126.0,1106.9882943345615,632.8991399041817,254.62080000000006,True,Office,V2B,1
B11004036,5,4952.857142857143,208748.0,67101.74157303371,48.31460674157303,150540.54011374485,54.0,455.2464911482839,240.86486418199178,109.12320000000003,True,Office,V2B,1
B11004037,5,5014.841269841269,95358.0,50064.42622950819,36.0655737704918,54920.06325526845,38.39344262295082,248.97396350351147,87.87210120842953,77.58546885245903,True,Office,V2B,1
B11004038,5,4952.857142857143,242516.0,64813.0,46.666666666666664,187112.37222222218,87.0,577.5227288888889,299.3797955555555,175.80960000000005,True,Office,V2B,1
B11004039,5,4952.857142857143,184422.0,32508.510638297874,23.404255319148938,159674.4141832705,58.0,433.7280158847222,255.47906269323283,117.20640000000002,True,Office,V2B,1
B11004040,5,4952.857142857143,133976.0,33932.55555555555,24.444444444444443,107466.50101587546,37.0,309.60489051428965,171.94640162540074,74.76960000000001,True,Office,V2B,1
B11004041,5,4952.857142857143,165011.0,38153.63954229853,27.48524261952853,134456.4495310864,49.0,382.4358248994014,215.13031924973825,99.01920000000001,True,Office,V2B,1
B11004042,5,4952.857142857143,156888.0,44938.23529411764,32.35294117647059,120267.75456167679,49.0,368.3740778869182,192.42840729868288,99.01920000000001,True,Office,V2B,1
B11004043,5,4952.857142857143,426104.0,109895.20833333333,79.16666666666667,327063.88720458286,102.625,890.7076528606659,523.3022195273326,207.38460000000003,True,Office,V2B,1
B11004044,5,5014.841269841269,1648214.0,385177.9285714285,278.57142857142856,1280283.9035273418,332.2142857142857,3233.7571599294615,2048.454245643747,671.3386285714287,True,Office,V2B,1
B11004045,5,4952.857142857143,167607.0,43080.517241379304,31.03448275862069,132390.25177644342,47.0,381.3882097388612,211.82440284230947,94.97760000000002,True,Office,V2B,1
B11004046,5,5014.841269841269,819251.0,240799.24596774188,173.46774193548384,589792.1392482915,139.0,1551.9638647327502,943.6674227972665,280.8912,True,Office,V2B,1
B11004049,5,5014.841269841269,217633.0,76217.3780487805,54.87804878048781,150681.16401578582,57.451219512195124,474.0958234008671,241.08986242525734,116.09742439024393,True,Office,V2B,1
B11004050,5,5014.841269841269,163026.0,56554.259259259255,40.74074074074074,114883.88603174796,41.0,358.48183246561155,183.81421765079673,82.85280000000002,True,Office,V2B,1
B11004054,5,5014.841269841269,1095636.0,252050.55555555556,181.48148148148147,873659.4792063409,293.0,2331.579196359775,1397.8551667301454,592.0944000000001,True,Office,V2B,1
B11004055,5,5014.841269841269,1530785.0,383521.56716417905,276.1194029850746,1166809.1288749573,479.0,3344.4697464984392,1866.8946061999318,967.9632000000001,True,Office,V2B,1
B11004056,5,5014.841269841269,612657.0,160948.125,116.25,462692.38472376874,136.0,1240.9803655580301,740.30781555803,274.82880000000006,True,Office,V2B,1
B11004058,5,5014.841269841269,1159652.0,109133.35714285714,78.57142857142857,1062796.6093474461,396.0,2659.6756606701997,1700.4745749559138,800.2368000000001,True,Office,V2B,1
B11004060,5,5014.841269841269,699212.0,164521.48148148146,118.5185185185185,545405.0112345766,134.0,1373.305588345693,872.6480179753225,270.78720000000004,True,Office,V2B,1
B11004061,5,5014.841269841269,262624.0,100216.82278481012,72.15189873417721,172397.632857812,58.39240506329114,541.4052049775626,275.83621257249916,117.99937215189877,True,Office,V2B,1
B11004062,5,5014.841269841269,547287.0,166676.4,120.0,393861.4193897667,131.0,1127.4030710236268,630.1782710236267,264.7248000000001,True,Office,V2B,1
B11004064,5,5014.841269841269,1060788.0,359838.4090909091,259.09090909090907,727901.2732996639,270.8636363636364,2191.3896372794625,1164.6420372794623,547.3612363636365,True,Office,V2B,1
B11004065,5,5014.841269841269,554759.0,183594.0322580645,132.25806451612902,382146.0899397021,104.0,1075.8550084196524,611.4337439035235,210.16320000000005,True,Office,V2B,1
B11004066,5,5014.841269841269,484333.0,161530.1818181818,116.36363636363636,339210.9959740355,166.6909090909091,1105.6320371948204,542.7375935584569,336.84898909090913,True,Office,V2B,1
B11004067,5,5014.841269841269,618096.0,219311.052631579,157.8947368421053,418894.0417172533,144.4736842105263,1261.9460456949737,670.2304667476053,291.9524210526316,True,Office,V2B,1
B11004069,5,5014.841269841269,256097.0,101410.54054054055,72.97297297297297,165839.48536774854,68.16216216216216,552.112300912722,265.3431765883977,137.74209729729733,True,Office,V2B,1
B11004070,5,5014.841269841269,789286.0,305368.2894736843,219.73684210526315,502120.16542189143,176.01315789473685,1568.6125488855528,803.3922646750264,355.6873894736843,True,Office,V2B,1
B11004071,5,5014.841269841269,925279.0,272950.8426966292,196.62921348314606,669576.2538437941,186.1011235955056,1815.9120106444527,1071.3220061500706,376.07315056179783,True,Office,V2B,1
B11004072,5,5014.841269841269,166541.0,73142.10526315791,52.63157894736842,103398.46967882577,58.368421052631575,396.3095093808581,165.43755148612124,117.9509052631579,True,Office,V2B,1
B11004073,5,5014.841269841269,167703.0,64521.78571428573,46.42857142857143,111331.69501763656,38.0,356.8318263139328,178.1307120282185,76.79040000000002,True,Office,V2B,1
B11004074,5,5014.841269841269,250204.0,91525.83423359302,65.93367736454492,166948.18445017713,41.0,486.5021724423506,267.1170951202834,82.85280000000002,True,Office,V2B,1
B11004079,5,5014.841269841269,1359250.0,443888.35542857146,319.5809523809524,940132.5395846041,308.82514285714285,2715.0421024972716,1504.2120633353666,624.0738486857144,True,Office,V2B,1
B11004080,5,5014.841269841269,747129.0,271179.85714285716,195.23809523809524,491361.0474603264,150.28571428571428,1455.9226664127127,786.1776759365223,303.69737142857144,True,Office,V2B,1
B11004081,5,5014.841269841269,1210030.0,382500.9692307692,275.38461538461536,848508.1306137339,220.23076923076923,2310.963039751205,1357.6130089819742,445.0423384615385,True,Office,V2B,1
B11004082,5,5014.841269841269,298590.0,104946.66666666667,75.55555555555556,205454.77720634826,82.24444444444444,648.5383279746018,328.72764353015725,166.19957333333335,True,Office,V2B,1
B11004083,5,5014.841269841269,455320.0,155568.0,112.0,312103.34173968754,102.64,925.0802587835001,499.3653467835001,207.41491200000004,True,Office,V2B,1
B11004084,5,5014.841269841269,533563.0,173174.02597402598,124.67532467532467,372972.51331889944,129.0,1098.2379226089406,596.7560213102391,260.68320000000006,True,Office,V2B,1
B11004085,5,5014.841269841269,342146.0,106553.42465753425,76.7123287671233,245765.6400785204,96.0,742.8862076872765,393.2250241256327,193.99680000000004,True,Office,V2B,1
B11004086,5,5014.841269841269,980980.0,298730.13698630134,215.06849315068493,698643.3541366388,191.6986301369863,1906.4605337419098,1117.829366618622,387.384591780822,True,Office,V2B,1
B11004087,5,5014.841269841269,1142910.0,268109.3023255814,193.02325581395348,889207.9590562213,210.0,2209.2170135597216,1422.732734489954,424.36800000000005,True,Office,V2B,1
B11004088,5,5014.841269841269,333460.0,96272.55681818182,69.31818181818181,246884.88901875974,82.0,703.2611951572883,395.0158224300156,165.70560000000003,True,Office,V2B,1
B11004091,5,5014.841269841269,1057580.0,331458.75,238.63636363636363,748492.8305387287,253.0681818181818,2152.0682561346935,1197.588528861966,511.4001818181819,True,Office,V2B,1
B11004092,5,5014.841269841269,1576184.0,388449.1525423729,279.66101694915255,1205519.3809858533,287.0,3024.6989146621113,1928.8310095773654,579.9696000000001,True,Office,V2B,1
B11004094,5,5014.841269841269,225988.0,67521.42310363203,48.616785904620386,169273.14873555256,82.54149642286139,543.4316889289037,270.8370379768841,166.79985597131832,True,Office,V2B,1
B11004095,5,5014.841269841269,1213765.0,311102.4,224.0,941413.1456127078,553.56,3041.9950809803327,1506.2610329803326,1118.6340480000001,True,Office,V2B,1
B11004097,5,5014.841269841269,455186.0,137369.01041666666,98.95833333333334,335477.47277777863,159.01041666666666,1053.2432481111127,536.7639564444459,321.32825,True,Office,V2B,1
B11004098,5,5014.841269841269,509607.0,151510.90909090912,109.0909090909091,369818.39624659566,106.0,1019.0505976309166,591.709433994553,214.20480000000003,True,Office,V2B,1
B11004099,5,5014.841269841269,402059.0,135196.0,97.33333333333333,277578.4845777809,87.0,812.2018419911161,444.1255753244494,175.80960000000005,True,Office,V2B,1
B11004100,5,5014.841269841269,399552.0,134931.42857142858,97.14285714285715,275427.6135802582,83.02857142857142,800.3968902998417,440.68418172841314,167.78413714285716,True,Office,V2B,1
B11004101,5,5014.841269841269,375005.0,118573.17073170733,85.3658536585366,267143.6293108772,93.0,786.388597141306,427.4298068974035,187.93440000000004,True,Office,V2B,1
B11004102,5,5014.841269841269,340763.0,112430.71428571429,80.95238095238095,238686.41841269503,83.0,712.8151456507883,381.89826946031206,167.72640000000004,True,Office,V2B,1
B11004103,5,5014.841269841269,306637.0,110541.12244897962,79.59183673469389,205675.4021617532,56.0,603.0209536628868,329.0806434588051,113.16480000000001,True,Office,V2B,1
B11004104,5,5014.841269841269,299015.0,110705.4347826087,79.71014492753623,198261.4628502385,68.0,615.6182478067585,317.2183405603816,137.41440000000003,True,Office,V2B,1
B11004105,5,5014.841269841269,339807.0,117050.5617977528,84.26966292134831,232472.98563581528,81.0,704.7202287026978,371.95677701730443,163.68480000000002,True,Office,V2B,1
B11004106,5,5014.841269841269,323832.0,124757.78481012657,89.87341772151899,211147.48851718663,98.30379746835443,715.5136120072456,337.83598162749865,198.65231392405067,True,Office,V2B,1
B11004107,5,5014.841269841269,886689.0,238810.52631578952,171.92982456140354,662620.3694557254,155.28070175438597,1698.6592718309153,1060.1925911291607,313.7912421052632,True,Office,V2B,1
B11004108,5,4952.857142857143,119414.0,49606.07142857143,35.714285714285715,77550.61138447883,17.0,241.32743535802328,124.08097821516614,34.35360000000001,True,Office,V2B,1
B11004109,5,4952.857142857143,122342.0,49470.16438356165,35.61643835616439,80374.46418617602,18.0,247.69272078007342,128.59914269788163,36.37440000000001,True,Office,V2B,1
B11004110,5,4952.857142857143,121523.0,49632.14285714287,35.714285714285715,79762.96169312112,18.0,246.88799585185095,127.6207387089938,36.37440000000001,True,Office,V2B,1
B11004111,5,4952.857142857143,621109.0,104111.24999999999,75.0,526765.8832716052,123.0,1244.0088132345684,842.8254132345684,248.55840000000003,True,Office,V2B,1
B11004112,5,4952.857142857143,428580.0,109201.13333333333,78.66666666666667,330152.72243175504,115.0,919.7696892241414,528.244355890808,232.39200000000005,True,Office,V2B,1
B11004113,5,4952.857142857143,1468980.0,222103.99999999997,160.0,1260881.2357707147,255.0,2836.213977233144,2017.4099772331435,515.3040000000001,True,Office,V2B,1
B11004114,5,4952.857142857143,1638656.0,282257.1666666666,203.33333333333334,1372038.5985755103,434.96666666666664,3454.6590643874833,2195.2617577208166,878.9806400000001,True,Office,V2B,1
B11004115,5,4952.857142857143,1093189.0,143021.51515151514,103.03030303030303,960954.0529998534,235.0,2214.7932726785534,1537.5264847997655,474.8880000000001,True,Office,V2B,1
B11004116,5,4952.857142857143,637819.0,114136.77777777775,82.22222222222221,533557.2963366525,119.0,1259.6113185830884,853.691674138644,240.47520000000006,True,Office,V2B,1
B11004117,5,4952.857142857143,677616.0,95435.31249999999,68.75,591573.5913932989,140.0,1370.9609962292784,946.5177462292784,282.91200000000003,True,Office,V2B,1
B11004118,5,4952.857142857143,152445.0,49763.86792452829,35.84905660377358,111333.77152740154,30.92452830188679,323.75839670799337,178.13403444384247,62.49228679245284,True,Office,V2B,1
B11004120,5,5014.841269841269,2828331.0,629550.8433734941,453.0120481927711,2228664.4417211693,498.0,5395.81789229604,3565.863106753871,1006.3584000000002,True,Office,V2B,1
B11004123,5,5014.841269841269,1173214.0,314913.6627906977,226.74418604651163,883835.7248080361,299.0,2440.327289925416,1414.137159692858,604.2192000000001,True,Office,V2B,1
B11004124,5,5014.841269841269,1688205.0,452662.22222222225,325.9259259259259,1270627.900902083,468.7037037037037,3578.1796044062958,2033.0046414433327,947.1564444444446,True,Office,V2B,1
B11004125,5,5014.841269841269,294963.0,111108.00000000001,80.0,196165.62368254212,91.8,660.8744378920675,313.86499789206744,185.50944000000004,True,Office,V2B,1
B11004127,5,5014.841269841269,2123181.0,570007.1875000001,410.4166666666667,1593614.700819717,527.1666666666666,4363.07150464488,2549.7835213115472,1065.2984000000001,True,Office,V2B,1
B11004128,5,5014.841269841269,1836955.0,537022.0000000001,386.6666666666667,1341529.808952381,481.6666666666667,3825.6330276571434,2146.4476943238096,973.3520000000002,True,Office,V2B,1
B11004130,5,5014.841269841269,1638402.0,395288.07692307694,284.6153846153846,1263496.3741134082,384.46153846153845,3323.206383196838,2021.5941985814532,776.919876923077,True,Office,V2B,1
B11004131,5,5014.841269841269,2731435.0,627836.3013698631,452.05479452054794,2138783.8982423376,689.9178082191781,5638.137404311028,3422.0542371877405,1394.1859068493154,True,Office,V2B,1
B11004132,5,5014.841269841269,460594.0,134337.09677419355,96.7741935483871,335935.57760709873,85.0,900.5391177197451,537.496924171358,171.76800000000003,True,Office,V2B,1
B11004133,5,5014.841269841269,834331.0,238222.4939759036,172.28915662650604,624518.3922617373,260.87951807228916,1851.72801075131,999.2294276187797,527.185330120482,True,Office,V2B,1
B11004134,5,5014.841269841269,444802.0,153765.53571428574,110.71428571428572,309611.9421428589,141.57142857142858,997.4845074285743,495.3791074285743,286.0875428571429,True,Office,V2B,1
B11004135,5,5014.841269841269,490858.0,146007.3076923077,105.12820512820512,360564.2173260028,168.0,1122.4997118241686,576.9027477216044,339.49440000000004,True,Office,V2B,1
B11004136,5,5014.841269841269,259206.0,104227.5,74.99999999999999,165989.1283553792,65.25,550.0648053686068,265.5826053686067,131.85720000000003,True,Office,V2B,1
B11004137,5,5014.841269841269,992194.0,283754.19117647054,204.41176470588235,721255.3648824963,221.0,1982.9362661649354,1154.0085838119942,446.5968000000001,True,Office,V2B,1
B11004138,5,5014.841269841269,424692.0,151668.24074074073,109.25925925925925,287839.94843915605,150.25925925925927,977.6230137989461,460.5439175026497,303.6439111111112,True,Office,V2B,1
B11004140,5,4952.857142857143,1231658.0,260701.34146341463,187.8048780487805,1001170.8901045026,538.609756097561,3043.149677825741,1601.8734241672041,1088.4225951219514,True,Office,V2B,1
