計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他,,,
2013/07/13,16,218,,,162,45,,,,,
2013/07/13,17,205,,,151,49,,,,,
2013/07/13,18,185,,,136,46,,,,,
2013/07/13,19,146,,,115,42,,,,,
2013/07/13,20,62,,,63,31,,,,,
2013/07/13,21,42,,,28,11,,,,,
2013/07/13,22,49,,,29,11,,,,,
2013/07/13,23,45,,,30,11,,,,,
2013/07/13,24,54,,,30,11,,,,,
2013/07/14,01,48,,,38,11,,,,,
2013/07/14,02,44,,,29,11,,,,,
2013/07/14,03,43,,,27,11,,,,,
2013/07/14,04,40,,,26,10,,,,,
2013/07/14,05,38,,,21,11,,,,,
2013/07/14,06,49,,,29,10,,,,,
2013/07/14,07,60,,,28,13,,,,,
2013/07/14,08,105,,,49,29,,,,,
2013/07/14,09,121,,,66,35,,,,,
2013/07/14,10,158,,,93,39,,,,,
2013/07/14,11,167,,,110,39,,,,,
2013/07/14,12,177,,,119,38,,,,,
2013/07/14,13,196,,,137,38,,,,,
2013/07/14,14,191,,,144,39,,,,,
2013/07/14,15,194,,,139,40,,,,,
2013/07/14,16,174,,,133,42,,,,,
2013/07/14,17,157,,,100,46,,,,,
2013/07/14,18,150,,,100,46,,,,,
2013/07/14,19,104,,,81,40,,,,,
2013/07/14,20,50,,,39,24,,,,,
2013/07/14,21,41,,,27,12,,,,,
2013/07/14,22,43,,,24,11,,,,,
2013/07/14,23,44,,,28,11,,,,,
2013/07/14,24,45,,,30,11,,,,,
2013/07/15,01,48,,,31,10,,,,,
2013/07/15,02,42,,,29,10,,,,,
2013/07/15,03,38,,,24,9,,,,,
2013/07/15,04,37,,,22,10,,,,,
2013/07/15,05,38,,,21,10,,,,,
2013/07/15,06,40,,,22,11,,,,,
2013/07/15,07,61,,,22,13,,,,,
2013/07/15,08,110,,,55,31,,,,,
2013/07/15,09,126,,,71,37,,,,,
2013/07/15,10,133,,,78,41,,,,,
2013/07/15,11,143,,,80,41,,,,,
2013/07/15,12,158,,,101,41,,,,,
2013/07/15,13,160,,,109,40,,,,,
2013/07/15,14,164,,,109,39,,,,,
2013/07/15,15,174,,,116,41,,,,,
2013/07/15,16,185,,,128,42,,,,,
2013/07/15,17,161,,,116,42,,,,,
2013/07/15,18,158,,,104,41,,,,,
2013/07/15,19,159,,,107,42,,,,,
2013/07/15,20,131,,,96,42,,,,,
2013/07/15,21,43,,,51,22,,,,,
2013/07/15,22,40,,,22,10,,,,,
2013/07/15,23,47,,,29,11,,,,,
2013/07/15,24,45,,,31,10,,,,,
2013/07/16,01,46,,,31,10,,,,,
2013/07/16,02,44,,,30,9,,,,,
2013/07/16,03,43,,,30,10,,,,,
2013/07/16,04,42,,,27,9,,,,,
2013/07/16,05,42,,,25,10,,,,,
2013/07/16,06,41,,,27,10,,,,,
2013/07/16,07,46,,,26,10,,,,,
2013/07/16,08,45,,,27,13,,,,,
2013/07/16,09,41,,,23,12,,,,,
2013/07/16,10,59,,,31,12,,,,,
2013/07/16,11,55,,,43,13,,,,,
2013/07/16,12,51,,,32,12,,,,,
2013/07/16,13,59,,,37,12,,,,,
2013/07/16,14,35,,,28,12,,,,,
2013/07/16,15,43,,,21,11,,,,,
2013/07/16,16,40,,,24,11,,,,,
2013/07/16,17,42,,,22,12,,,,,
2013/07/16,18,41,,,24,12,,,,,
2013/07/16,19,34,,,21,12,,,,,
2013/07/16,20,36,,,17,11,,,,,
2013/07/16,21,32,,,17,11,,,,,
2013/07/16,22,33,,,15,11,,,,,
2013/07/16,23,36,,,18,10,,,,,
2013/07/16,24,38,,,21,11,,,,,
2013/07/17,01,40,,,22,10,,,,,
2013/07/17,02,37,,,23,10,,,,,
2013/07/17,03,37,,,22,10,,,,,
2013/07/17,04,40,,,23,10,,,,,
2013/07/17,05,40,,,26,10,,,,,
2013/07/17,06,41,,,22,10,,,,,
2013/07/17,07,58,,,24,14,,,,,
2013/07/17,08,104,,,50,28,,,,,
2013/07/17,09,144,,,76,35,,,,,
2013/07/17,10,141,,,95,37,,,,,
2013/07/17,11,152,,,98,38,,,,,
2013/07/17,12,165,,,109,37,,,,,
2013/07/17,13,172,,,122,38,,,,,
2013/07/17,14,165,,,118,38,,,,,
2013/07/17,15,186,,,125,37,,,,,
2013/07/17,16,201,,,140,40,,,,,
2013/07/17,17,195,,,143,41,,,,,
2013/07/17,18,156,,,136,39,,,,,
2013/07/17,19,61,,,61,29,,,,,
2013/07/17,20,53,,,32,15,,,,,
2013/07/17,21,40,,,28,13,,,,,
2013/07/17,22,39,,,22,11,,,,,
2013/07/17,23,42,,,23,11,,,,,
2013/07/17,24,46,,,30,11,,,,,
2013/07/18,01,46,,,31,10,,,,,
2013/07/18,02,40,,,28,10,,,,,
2013/07/18,03,37,,,23,9,,,,,
2013/07/18,04,38,,,22,9,,,,,
2013/07/18,05,38,,,22,10,,,,,
2013/07/18,06,41,,,22,9,,,,,
2013/07/18,07,65,,,32,12,,,,,
2013/07/18,08,114,,,56,28,,,,,
2013/07/18,09,116,,,70,34,,,,,
2013/07/18,10,121,,,69,36,,,,,
2013/07/18,11,140,,,80,35,,,,,
2013/07/18,12,161,,,109,35,,,,,
2013/07/18,13,166,,,115,38,,,,,
2013/07/18,14,165,,,116,36,,,,,
2013/07/18,15,183,,,125,36,,,,,
2013/07/18,16,186,,,133,37,,,,,
2013/07/18,17,173,,,132,39,,,,,
2013/07/18,18,91,,,97,34,,,,,
2013/07/18,19,45,,,30,15,,,,,
2013/07/18,20,45,,,28,11,,,,,
2013/07/18,21,40,,,26,11,,,,,
2013/07/18,22,41,,,24,11,,,,,
2013/07/18,23,39,,,25,11,,,,,
2013/07/18,24,39,,,25,10,,,,,
2013/07/19,01,38,,,22,10,,,,,
2013/07/19,02,37,,,22,9,,,,,
2013/07/19,03,38,,,23,9,,,,,
2013/07/19,04,38,,,22,9,,,,,
2013/07/19,05,37,,,22,9,,,,,
2013/07/19,06,42,,,22,10,,,,,
2013/07/19,07,61,,,30,13,,,,,
2013/07/19,08,104,,,52,27,,,,,
2013/07/19,09,101,,,58,34,,,,,
2013/07/19,10,133,,,68,35,,,,,
2013/07/19,11,151,,,98,37,,,,,
2013/07/19,12,158,,,104,36,,,,,
2013/07/19,13,165,,,114,37,,,,,
2013/07/19,14,155,,,112,36,,,,,
2013/07/19,15,152,,,105,36,,,,,
2013/07/19,16,157,,,105,35,,,,,
2013/07/19,17,143,,,114,35,,,,,
2013/07/19,18,54,,,61,24,,,,,
2013/07/19,19,40,,,26,11,,,,,
2013/07/19,20,44,,,27,10,,,,,
2013/07/19,21,38,,,26,10,,,,,
2013/07/19,22,40,,,24,9,,,,,
2013/07/19,23,42,,,27,9,,,,,
2013/07/19,24,45,,,25,9,,,,,
2013/07/20,01,51,,,34,9,,,,,
2013/07/20,02,56,,,38,9,,,,,
2013/07/20,03,53,,,43,9,,,,,
2013/07/20,04,45,,,31,9,,,,,
2013/07/20,05,36,,,26,9,,,,,
2013/07/20,06,39,,,21,9,,,,,
2013/07/20,07,57,,,22,13,,,,,
2013/07/20,08,89,,,42,28,,,,,
2013/07/20,09,116,,,53,34,,,,,
2013/07/20,10,124,,,78,36,,,,,
2013/07/20,11,142,,,84,37,,,,,
2013/07/20,12,151,,,100,36,,,,,
2013/07/20,13,156,,,104,37,,,,,
2013/07/20,14,175,,,114,39,,,,,
2013/07/20,15,202,,,139,40,,,,,
2013/07/20,16,207,,,147,43,,,,,
2013/07/20,17,212,,,149,46,,,,,
2013/07/20,18,188,,,148,43,,,,,
2013/07/20,19,114,,,116,38,,,,,
2013/07/20,20,45,,,36,17,,,,,
2013/07/20,21,40,,,26,11,,,,,
2013/07/20,22,39,,,22,10,,,,,
2013/07/20,23,45,,,28,10,,,,,
2013/07/20,24,52,,,30,10,,,,,
2013/07/21,01,60,,,41,10,,,,,
2013/07/21,02,62,,,45,10,,,,,
2013/07/21,03,57,,,47,9,,,,,
2013/07/21,04,45,,,35,9,,,,,
2013/07/21,05,38,,,24,9,,,,,
2013/07/21,06,40,,,22,10,,,,,
2013/07/21,07,62,,,25,12,,,,,
2013/07/21,08,112,,,60,28,,,,,
2013/07/21,09,116,,,63,34,,,,,
2013/07/21,10,160,,,87,38,,,,,
2013/07/21,11,172,,,122,37,,,,,
2013/07/21,12,178,,,122,39,,,,,
2013/07/21,13,189,,,131,39,,,,,
2013/07/21,14,196,,,140,40,,,,,
2013/07/21,15,204,,,146,40,,,,,
2013/07/21,16,205,,,148,43,,,,,
2013/07/21,17,190,,,145,42,,,,,
2013/07/21,18,115,,,121,37,,,,,
2013/07/21,19,46,,,35,18,,,,,
2013/07/21,20,47,,,29,11,,,,,
2013/07/21,21,42,,,28,11,,,,,
2013/07/21,22,44,,,26,11,,,,,
2013/07/21,23,47,,,29,11,,,,,
2013/07/21,24,51,,,32,11,,,,,
2013/07/22,01,57,,,37,11,,,,,
2013/07/22,02,59,,,42,9,,,,,
2013/07/22,03,56,,,44,10,,,,,
2013/07/22,04,41,,,31,10,,,,,
2013/07/22,05,39,,,22,10,,,,,
2013/07/22,06,40,,,23,10,,,,,
2013/07/22,07,64,,,27,12,,,,,
2013/07/22,08,137,,,68,28,,,,,
2013/07/22,09,132,,,87,35,,,,,
2013/07/22,10,154,,,92,36,,,,,
2013/07/22,11,182,,,118,39,,,,,
2013/07/22,12,197,,,138,40,,,,,
2013/07/22,13,195,,,142,40,,,,,
2013/07/22,14,189,,,141,40,,,,,
2013/07/22,15,202,,,139,40,,,,,
2013/07/22,16,201,,,150,42,,,,,
2013/07/22,17,184,,,134,47,,,,,
2013/07/22,18,104,,,101,44,,,,,
2013/07/22,19,44,,,31,18,,,,,
2013/07/22,20,48,,,29,11,,,,,
2013/07/22,21,42,,,29,11,,,,,
2013/07/22,22,42,,,25,10,,,,,
2013/07/22,23,44,,,28,10,,,,,
2013/07/22,24,46,,,31,10,,,,,
2013/07/23,01,45,,,30,10,,,,,
2013/07/23,02,45,,,28,10,,,,,
2013/07/23,03,42,,,29,9,,,,,
2013/07/23,04,42,,,27,9,,,,,
2013/07/23,05,38,,,23,10,,,,,
2013/07/23,06,42,,,22,10,,,,,
2013/07/23,07,47,,,27,11,,,,,
2013/07/23,08,68,,,37,13,,,,,
2013/07/23,09,97,,,60,14,,,,,
2013/07/23,10,126,,,94,18,,,,,
2013/07/23,11,123,,,94,21,,,,,
2013/07/23,12,119,,,86,23,,,,,
2013/07/23,13,116,,,92,23,,,,,
2013/07/23,14,78,,,69,19,,,,,
2013/07/23,15,63,,,52,13,,,,,
2013/07/23,16,49,,,33,13,,,,,
2013/07/23,17,47,,,27,12,,,,,
2013/07/23,18,42,,,29,12,,,,,
2013/07/23,19,37,,,21,12,,,,,
2013/07/23,20,40,,,22,11,,,,,
2013/07/23,21,36,,,23,11,,,,,
2013/07/23,22,34,,,16,10,,,,,
2013/07/23,23,36,,,20,10,,,,,
2013/07/23,24,39,,,20,11,,,,,
2013/07/24,01,40,,,24,11,,,,,
2013/07/24,02,38,,,22,10,,,,,
2013/07/24,03,39,,,23,10,,,,,
2013/07/24,04,38,,,22,10,,,,,
2013/07/24,05,39,,,22,10,,,,,
2013/07/24,06,44,,,24,11,,,,,
2013/07/24,07,76,,,28,14,,,,,
2013/07/24,08,127,,,75,30,,,,,
2013/07/24,09,142,,,88,34,,,,,
2013/07/24,10,145,,,95,38,,,,,
2013/07/24,11,157,,,101,38,,,,,
2013/07/24,12,164,,,110,36,,,,,
2013/07/24,13,190,,,132,37,,,,,
2013/07/24,14,183,,,137,36,,,,,
2013/07/24,15,189,,,137,36,,,,,
2013/07/24,16,193,,,142,38,,,,,
2013/07/24,17,141,,,131,39,,,,,
2013/07/24,18,58,,,53,23,,,,,
2013/07/24,19,44,,,29,13,,,,,
2013/07/24,20,45,,,28,11,,,,,
2013/07/24,21,38,,,25,11,,,,,
2013/07/24,22,40,,,22,11,,,,,
2013/07/24,23,40,,,25,10,,,,,
2013/07/24,24,44,,,24,10,,,,,
2013/07/25,01,45,,,30,10,,,,,
2013/07/25,02,59,,,36,10,,,,,
2013/07/25,03,51,,,37,10,,,,,
2013/07/25,04,42,,,30,10,,,,,
2013/07/25,05,39,,,24,10,,,,,
2013/07/25,06,45,,,24,10,,,,,
2013/07/25,07,59,,,31,13,,,,,
2013/07/25,08,138,,,60,28,,,,,
2013/07/25,09,151,,,105,35,,,,,
2013/07/25,10,160,,,105,37,,,,,
2013/07/25,11,169,,,115,37,,,,,
2013/07/25,12,181,,,126,36,,,,,
2013/07/25,13,199,,,139,38,,,,,
2013/07/25,14,198,,,151,37,,,,,
2013/07/25,15,200,,,145,41,,,,,
2013/07/25,16,186,,,142,38,,,,,
2013/07/25,17,158,,,125,38,,,,,
2013/07/25,18,71,,,79,29,,,,,
2013/07/25,19,48,,,30,13,,,,,
2013/07/25,20,47,,,30,12,,,,,
2013/07/25,21,42,,,28,11,,,,,
2013/07/25,22,40,,,26,11,,,,,
2013/07/25,23,40,,,24,10,,,,,
2013/07/25,24,43,,,25,10,,,,,
2013/07/26,01,44,,,28,10,,,,,
2013/07/26,02,59,,,36,10,,,,,
2013/07/26,03,50,,,37,10,,,,,
2013/07/26,04,42,,,31,9,,,,,
2013/07/26,05,38,,,23,10,,,,,
2013/07/26,06,42,,,24,10,,,,,
2013/07/26,07,61,,,28,12,,,,,
2013/07/26,08,144,,,73,28,,,,,
2013/07/26,09,145,,,97,34,,,,,
2013/07/26,10,160,,,104,38,,,,,
2013/07/26,11,159,,,108,38,,,,,
2013/07/26,12,184,,,120,37,,,,,
2013/07/26,13,197,,,142,37,,,,,
2013/07/26,14,190,,,145,35,,,,,
2013/07/26,15,204,,,147,37,,,,,
2013/07/26,16,208,,,155,40,,,,,
2013/07/26,17,176,,,142,37,,,,,
2013/07/26,18,89,,,98,35,,,,,
2013/07/26,19,45,,,31,16,,,,,
2013/07/26,20,47,,,29,11,,,,,
2013/07/26,21,42,,,28,11,,,,,
2013/07/26,22,40,,,24,11,,,,,
2013/07/26,23,43,,,25,10,,,,,
2013/07/26,24,47,,,31,10,,,,,
2013/07/27,01,47,,,33,10,,,,,
2013/07/27,02,58,,,37,10,,,,,
2013/07/27,03,50,,,36,10,,,,,
2013/07/27,04,42,,,30,9,,,,,
2013/07/27,05,39,,,24,10,,,,,
2013/07/27,06,43,,,23,10,,,,,
2013/07/27,07,71,,,27,13,,,,,
2013/07/27,08,144,,,70,31,,,,,
2013/07/27,09,160,,,113,35,,,,,
2013/07/27,10,166,,,111,38,,,,,
2013/07/27,11,194,,,130,39,,,,,
2013/07/27,12,193,,,139,39,,,,,
2013/07/27,13,193,,,144,39,,,,,
2013/07/27,14,187,,,134,41,,,,,
2013/07/27,15,200,,,137,41,,,,,
2013/07/27,16,201,,,149,42,,,,,
2013/07/27,17,183,,,138,40,,,,,
2013/07/27,18,129,,,121,39,,,,,
2013/07/27,19,51,,,46,19,,,,,
2013/07/27,20,50,,,32,12,,,,,
2013/07/27,21,43,,,28,12,,,,,
2013/07/27,22,45,,,27,11,,,,,
2013/07/27,23,47,,,30,11,,,,,
2013/07/27,24,52,,,32,11,,,,,
2013/07/28,01,46,,,34,10,,,,,
2013/07/28,02,51,,,31,10,,,,,
2013/07/28,03,44,,,34,10,,,,,
2013/07/28,04,39,,,23,10,,,,,
2013/07/28,05,39,,,24,10,,,,,
2013/07/28,06,43,,,23,11,,,,,
2013/07/28,07,63,,,30,13,,,,,
2013/07/28,08,92,,,45,27,,,,,
2013/07/28,09,147,,,71,35,,,,,
2013/07/28,10,169,,,114,37,,,,,
2013/07/28,11,178,,,124,38,,,,,
2013/07/28,12,183,,,125,37,,,,,
2013/07/28,13,195,,,140,38,,,,,
2013/07/28,14,201,,,144,39,,,,,
2013/07/28,15,204,,,147,42,,,,,
2013/07/28,16,198,,,146,43,,,,,
2013/07/28,17,178,,,136,41,,,,,
2013/07/28,18,63,,,83,29,,,,,
2013/07/28,19,44,,,29,12,,,,,
2013/07/28,20,47,,,29,11,,,,,
2013/07/28,21,42,,,29,11,,,,,
2013/07/28,22,44,,,26,11,,,,,
2013/07/28,23,45,,,29,11,,,,,
2013/07/28,24,41,,,28,11,,,,,
2013/07/29,01,39,,,23,10,,,,,
2013/07/29,02,38,,,23,10,,,,,
2013/07/29,03,39,,,23,10,,,,,
2013/07/29,04,41,,,24,10,,,,,
2013/07/29,05,39,,,24,10,,,,,
2013/07/29,06,47,,,24,11,,,,,
2013/07/29,07,63,,,32,14,,,,,
2013/07/29,08,125,,,57,29,,,,,
2013/07/29,09,135,,,86,37,,,,,
2013/07/29,10,134,,,82,40,,,,,
2013/07/29,11,152,,,91,40,,,,,
2013/07/29,12,161,,,108,40,,,,,
2013/07/29,13,154,,,104,41,,,,,
2013/07/29,14,158,,,101,43,,,,,
2013/07/29,15,164,,,106,43,,,,,
2013/07/29,16,155,,,106,43,,,,,
2013/07/29,17,135,,,97,40,,,,,
2013/07/29,18,58,,,57,27,,,,,
2013/07/29,19,42,,,27,12,,,,,
2013/07/29,20,44,,,28,10,,,,,
2013/07/29,21,40,,,27,10,,,,,
2013/07/29,22,40,,,23,10,,,,,
2013/07/29,23,43,,,25,10,,,,,
2013/07/29,24,41,,,28,10,,,,,
2013/07/30,01,41,,,27,9,,,,,
2013/07/30,02,38,,,26,9,,,,,
2013/07/30,03,40,,,23,9,,,,,
2013/07/30,04,39,,,24,10,,,,,
2013/07/30,05,39,,,24,9,,,,,
2013/07/30,06,42,,,24,10,,,,,
2013/07/30,07,45,,,27,10,,,,,
2013/07/30,08,48,,,31,11,,,,,
2013/07/30,09,42,,,29,11,,,,,
2013/07/30,10,55,,,31,12,,,,,
2013/07/30,11,37,,,25,12,,,,,
2013/07/30,12,43,,,20,13,,,,,
2013/07/30,13,49,,,29,13,,,,,
2013/07/30,14,38,,,27,12,,,,,
2013/07/30,15,38,,,19,11,,,,,
2013/07/30,16,39,,,21,12,,,,,
2013/07/30,17,42,,,22,12,,,,,
2013/07/30,18,44,,,27,12,,,,,
2013/07/30,19,35,,,21,11,,,,,
2013/07/30,20,38,,,19,11,,,,,
2013/07/30,21,34,,,19,11,,,,,
2013/07/30,22,36,,,17,10,,,,,
2013/07/30,23,40,,,24,10,,,,,
2013/07/30,24,41,,,24,10,,,,,
2013/07/31,01,40,,,24,10,,,,,
2013/07/31,02,40,,,23,10,,,,,
2013/07/31,03,41,,,24,10,,,,,
2013/07/31,04,41,,,27,10,,,,,
2013/07/31,05,40,,,25,10,,,,,
2013/07/31,06,42,,,24,10,,,,,
2013/07/31,07,65,,,29,12,,,,,
2013/07/31,08,128,,,63,28,,,,,
2013/07/31,09,146,,,96,34,,,,,
2013/07/31,10,146,,,95,37,,,,,
2013/07/31,11,165,,,108,38,,,,,
2013/07/31,12,181,,,121,37,,,,,
2013/07/31,13,194,,,139,38,,,,,
2013/07/31,14,190,,,142,37,,,,,
2013/07/31,15,186,,,141,36,,,,,
2013/07/31,16,183,,,134,36,,,,,
2013/07/31,17,173,,,130,36,,,,,
2013/07/31,18,105,,,107,39,,,,,
2013/07/31,19,46,,,33,18,,,,,
2013/07/31,20,40,,,27,11,,,,,
2013/07/31,21,36,,,22,10,,,,,
2013/07/31,22,34,,,19,10,,,,,
2013/07/31,23,37,,,20,10,,,,,
2013/07/31,24,43,,,26,10,,,,,
2013/08/01,01,43,,,28,10,,,,,
2013/08/01,02,40,,,26,10,,,,,
2013/08/01,03,40,,,24,10,,,,,
2013/08/01,04,40,,,24,10,,,,,
2013/08/01,05,41,,,24,9,,,,,
2013/08/01,06,46,,,28,10,,,,,
2013/08/01,07,63,,,30,13,,,,,
2013/08/01,08,130,,,63,28,,,,,
2013/08/01,09,141,,,93,33,,,,,
2013/08/01,10,150,,,95,40,,,,,
2013/08/01,11,149,,,96,40,,,,,
2013/08/01,12,162,,,101,38,,,,,
2013/08/01,13,173,,,121,38,,,,,
2013/08/01,14,181,,,123,41,,,,,
2013/08/01,15,187,,,132,41,,,,,
2013/08/01,16,174,,,129,38,,,,,
2013/08/01,17,152,,,121,36,,,,,
2013/08/01,18,69,,,77,24,,,,,
2013/08/01,19,45,,,32,12,,,,,
2013/08/01,20,44,,,28,11,,,,,
2013/08/01,21,40,,,27,10,,,,,
2013/08/01,22,41,,,26,10,,,,,
2013/08/01,23,41,,,25,10,,,,,
2013/08/01,24,40,,,26,10,,,,,
2013/08/02,01,40,,,23,10,,,,,
2013/08/02,02,39,,,24,10,,,,,
2013/08/02,03,40,,,24,9,,,,,
2013/08/02,04,40,,,24,10,,,,,
2013/08/02,05,40,,,24,10,,,,,
2013/08/02,06,43,,,25,10,,,,,
2013/08/02,07,65,,,26,14,,,,,
2013/08/02,08,114,,,62,28,,,,,
2013/08/02,09,118,,,72,33,,,,,
2013/08/02,10,126,,,76,35,,,,,
2013/08/02,11,126,,,81,35,,,,,
2013/08/02,12,133,,,81,35,,,,,
2013/08/02,13,167,,,106,38,,,,,
2013/08/02,14,160,,,116,35,,,,,
2013/08/02,15,168,,,115,36,,,,,
2013/08/02,16,161,,,118,37,,,,,
2013/08/02,17,159,,,112,33,,,,,
2013/08/02,18,82,,,98,29,,,,,
2013/08/02,19,41,,,25,14,,,,,
2013/08/02,20,37,,,21,11,,,,,
2013/08/02,21,31,,,19,11,,,,,
2013/08/02,22,33,,,15,11,,,,,
2013/08/02,23,34,,,19,10,,,,,
2013/08/02,24,39,,,22,10,,,,,
2013/08/03,01,55,,,30,10,,,,,
2013/08/03,02,58,,,42,10,,,,,
2013/08/03,03,34,,,28,10,,,,,
2013/08/03,04,34,,,18,10,,,,,
2013/08/03,05,33,,,18,10,,,,,
2013/08/03,06,38,,,18,10,,,,,
2013/08/03,07,61,,,24,14,,,,,
2013/08/03,08,114,,,59,27,,,,,
2013/08/03,09,111,,,66,34,,,,,
2013/08/03,10,132,,,70,36,,,,,
2013/08/03,11,147,,,97,37,,,,,
2013/08/03,12,159,,,102,36,,,,,
2013/08/03,13,187,,,121,38,,,,,
2013/08/03,14,192,,,141,40,,,,,
2013/08/03,15,193,,,136,41,,,,,
2013/08/03,16,180,,,143,40,,,,,
2013/08/03,17,107,,,102,35,,,,,
2013/08/03,18,54,,,40,22,,,,,
2013/08/03,19,39,,,25,13,,,,,
2013/08/03,20,38,,,21,12,,,,,
2013/08/03,21,37,,,22,12,,,,,
2013/08/03,22,35,,,19,12,,,,,
2013/08/03,23,33,,,19,10,,,,,
2013/08/03,24,35,,,19,10,,,,,
2013/08/04,01,34,,,18,10,,,,,
2013/08/04,02,33,,,18,10,,,,,
2013/08/04,03,33,,,18,10,,,,,
2013/08/04,04,34,,,17,10,,,,,
2013/08/04,05,34,,,18,10,,,,,
2013/08/04,06,39,,,19,11,,,,,
2013/08/04,07,66,,,24,14,,,,,
2013/08/04,08,117,,,63,30,,,,,
2013/08/04,09,124,,,74,34,,,,,
2013/08/04,10,162,,,97,37,,,,,
2013/08/04,11,167,,,114,37,,,,,
2013/08/04,12,180,,,125,37,,,,,
2013/08/04,13,183,,,133,38,,,,,
2013/08/04,14,195,,,136,38,,,,,
2013/08/04,15,205,,,147,42,,,,,
2013/08/04,16,199,,,145,43,,,,,
2013/08/04,17,181,,,131,43,,,,,
2013/08/04,18,125,,,119,43,,,,,
2013/08/04,19,44,,,34,22,,,,,
2013/08/04,20,37,,,22,11,,,,,
2013/08/04,21,36,,,22,11,,,,,
2013/08/04,22,37,,,19,11,,,,,
2013/08/04,23,39,,,24,11,,,,,
2013/08/04,24,42,,,25,10,,,,,
2013/08/05,01,34,,,22,11,,,,,
2013/08/05,02,35,,,19,10,,,,,
2013/08/05,03,33,,,17,10,,,,,
2013/08/05,04,34,,,17,10,,,,,
2013/08/05,05,33,,,18,9,,,,,
2013/08/05,06,35,,,18,10,,,,,
2013/08/05,07,58,,,19,12,,,,,
2013/08/05,08,143,,,67,29,,,,,
2013/08/05,09,146,,,104,35,,,,,
2013/08/05,10,150,,,102,36,,,,,
2013/08/05,11,152,,,101,36,,,,,
2013/08/05,12,165,,,110,36,,,,,
2013/08/05,13,169,,,120,38,,,,,
2013/08/05,14,185,,,124,37,,,,,
2013/08/05,15,192,,,139,38,,,,,
2013/08/05,16,168,,,131,38,,,,,
2013/08/05,17,136,,,107,36,,,,,
2013/08/05,18,55,,,62,24,,,,,
2013/08/05,19,43,,,26,12,,,,,
2013/08/05,20,35,,,21,10,,,,,
2013/08/05,21,30,,,18,10,,,,,
2013/08/05,22,32,,,15,10,,,,,
2013/08/05,23,34,,,19,10,,,,,
2013/08/05,24,35,,,19,10,,,,,
2013/08/06,01,34,,,19,10,,,,,
2013/08/06,02,33,,,18,9,,,,,
2013/08/06,03,34,,,18,9,,,,,
2013/08/06,04,33,,,18,10,,,,,
2013/08/06,05,33,,,17,9,,,,,
2013/08/06,06,35,,,19,10,,,,,
2013/08/06,07,48,,,26,10,,,,,
2013/08/06,08,42,,,28,13,,,,,
2013/08/06,09,37,,,21,13,,,,,
2013/08/06,10,44,,,20,13,,,,,
2013/08/06,11,36,,,22,13,,,,,
2013/08/06,12,38,,,15,13,,,,,
2013/08/06,13,44,,,23,14,,,,,
2013/08/06,14,37,,,19,14,,,,,
2013/08/06,15,41,,,20,13,,,,,
2013/08/06,16,37,,,20,14,,,,,
2013/08/06,17,36,,,14,14,,,,,
2013/08/06,18,39,,,20,14,,,,,
2013/08/06,19,30,,,18,12,,,,,
2013/08/06,20,32,,,14,11,,,,,
2013/08/06,21,30,,,14,11,,,,,
2013/08/06,22,30,,,13,10,,,,,
2013/08/06,23,31,,,16,10,,,,,
2013/08/06,24,36,,,17,10,,,,,
2013/08/07,01,36,,,14,10,,,,,
2013/08/07,02,33,,,13,10,,,,,
2013/08/07,03,34,,,11,10,,,,,
2013/08/07,04,34,,,12,10,,,,,
2013/08/07,05,33,,,12,10,,,,,
2013/08/07,06,40,,,12,11,,,,,
2013/08/07,07,62,,,20,14,,,,,
2013/08/07,08,146,,,53,28,,,,,
2013/08/07,09,161,,,112,35,,,,,
2013/08/07,10,165,,,106,37,,,,,
2013/08/07,11,161,,,115,38,,,,,
2013/08/07,12,181,,,116,38,,,,,
2013/08/07,13,193,,,138,39,,,,,
2013/08/07,14,186,,,139,38,,,,,
2013/08/07,15,192,,,138,40,,,,,
2013/08/07,16,177,,,124,43,,,,,
2013/08/07,17,170,,,121,43,,,,,
2013/08/07,18,132,,,108,38,,,,,
2013/08/07,19,58,,,54,29,,,,,
2013/08/07,20,43,,,23,12,,,,,
2013/08/07,21,36,,,22,11,,,,,
2013/08/07,22,36,,,19,11,,,,,
2013/08/07,23,40,,,19,10,,,,,
2013/08/07,24,40,,,20,11,,,,,
2013/08/08,01,38,,,16,11,,,,,
2013/08/08,02,35,,,14,10,,,,,
2013/08/08,03,36,,,13,10,,,,,
2013/08/08,04,35,,,13,10,,,,,
2013/08/08,05,35,,,12,10,,,,,
2013/08/08,06,41,,,13,11,,,,,
2013/08/08,07,69,,,25,14,,,,,
2013/08/08,08,136,,,55,28,,,,,
2013/08/08,09,154,,,99,35,,,,,
2013/08/08,10,158,,,103,37,,,,,
2013/08/08,11,165,,,114,36,,,,,
2013/08/08,12,182,,,120,37,,,,,
2013/08/08,13,196,,,140,39,,,,,
2013/08/08,14,198,,,144,37,,,,,
2013/08/08,15,195,,,146,39,,,,,
2013/08/08,16,187,,,143,40,,,,,
2013/08/08,17,171,,,126,36,,,,,
2013/08/08,18,84,,,100,33,,,,,
2013/08/08,19,44,,,26,15,,,,,
2013/08/08,20,39,,,24,11,,,,,
2013/08/08,21,36,,,22,11,,,,,
2013/08/08,22,36,,,19,11,,,,,
2013/08/08,23,39,,,18,10,,,,,
2013/08/08,24,38,,,19,10,,,,,
2013/08/09,01,37,,,17,10,,,,,
